Date,State,Rolling Avg Cases,Rolling Avg Deaths
2021-05-02,Alaska,67266.375,328.5
2021-05-03,Alaska,67435.625,330.125
2021-05-04,Alaska,67560.25,330.25
2021-05-05,Alaska,67686.25,330.375
2021-05-06,Alaska,67801.0,330.625
2021-05-07,Alaska,67909.25,330.875
2021-05-08,Alaska,68000.0,331.125
2021-05-09,Alaska,68090.75,331.375
2021-05-10,Alaska,68210.875,331.625
2021-05-11,Alaska,68304.0,332.0
2021-05-12,Alaska,68396.625,332.625
2021-05-13,Alaska,68480.75,333.25
2021-05-14,Alaska,68566.875,333.75
2021-05-15,Alaska,68638.5,334.25
2021-05-16,Alaska,68710.125,334.75
2021-05-17,Alaska,68798.625,336.625
2021-05-18,Alaska,68864.75,339.0
2021-05-19,Alaska,68935.875,341.25
2021-05-20,Alaska,69005.625,343.25
2021-05-21,Alaska,69073.625,345.25
2021-05-22,Alaska,69127.625,347.25
2021-05-23,Alaska,69181.625,349.25
2021-05-24,Alaska,69247.5,351.25
2021-05-25,Alaska,69303.0,351.875
2021-05-26,Alaska,69359.75,352.0
2021-05-27,Alaska,69409.375,352.0
2021-05-28,Alaska,69454.875,352.0
2021-05-29,Alaska,69492.125,352.0
2021-05-30,Alaska,69529.375,352.0
2021-05-31,Alaska,69566.625,352.0
2021-06-01,Alaska,69605.75,352.0
2021-06-02,Alaska,69642.875,352.0
2021-06-03,Alaska,69678.375,352.0
2021-06-04,Alaska,69716.25,352.0
2021-06-05,Alaska,69748.625,352.0
2021-06-06,Alaska,69781.0,352.0
2021-06-07,Alaska,69819.75,352.0
2021-06-08,Alaska,69858.5,352.0
2021-06-09,Alaska,69891.875,352.0
2021-06-10,Alaska,69920.75,352.0
2021-06-11,Alaska,69950.625,352.5
2021-06-12,Alaska,69973.0,353.0
2021-06-13,Alaska,69995.375,353.5
2021-06-14,Alaska,70026.125,354.0
2021-06-15,Alaska,70050.5,354.5
2021-06-16,Alaska,70081.25,355.0
2021-06-17,Alaska,70103.625,355.5
2021-06-18,Alaska,70138.75,356.0
2021-06-19,Alaska,70166.25,356.0
2021-06-20,Alaska,70193.75,356.0
2021-06-21,Alaska,70232.125,356.0
2021-06-22,Alaska,70262.125,356.0
2021-06-23,Alaska,70301.0,356.125
2021-06-24,Alaska,70333.5,356.25
2021-06-25,Alaska,70371.25,356.375
2021-06-26,Alaska,70396.25,356.5
2021-06-27,Alaska,70421.25,356.625
2021-06-28,Alaska,70458.25,356.75
2021-06-29,Alaska,70484.375,356.875
2021-06-30,Alaska,70521.5,357.375
2021-07-01,Alaska,70549.75,357.75
2021-07-02,Alaska,70591.125,358.125
2021-07-03,Alaska,70627.25,358.5
2021-07-04,Alaska,70663.375,358.875
2021-07-05,Alaska,70699.5,359.25
2021-07-06,Alaska,70723.625,359.625
2021-07-07,Alaska,70774.25,360.0
2021-07-08,Alaska,70813.875,360.0
2021-07-09,Alaska,70870.0,360.25
2021-07-10,Alaska,70913.0,360.5
2021-07-11,Alaska,70956.0,360.75
2021-07-12,Alaska,71020.625,361.25
2021-07-13,Alaska,71085.25,361.75
2021-07-14,Alaska,71180.875,362.25
2021-07-15,Alaska,71250.0,362.75
2021-07-16,Alaska,71355.0,363.25
2021-07-17,Alaska,71443.5,363.5
2021-07-18,Alaska,71532.0,363.75
2021-07-19,Alaska,71677.375,364.0
2021-07-20,Alaska,71801.125,364.0
2021-07-21,Alaska,71984.0,364.125
2021-07-22,Alaska,72135.875,364.25
2021-07-23,Alaska,72342.625,364.625
2021-07-24,Alaska,72513.5,365.0
2021-07-25,Alaska,72684.375,365.375
2021-07-26,Alaska,72925.75,365.75
2021-07-27,Alaska,73110.25,366.125
2021-07-28,Alaska,73360.5,366.75
2021-07-29,Alaska,73551.625,367.25
2021-07-30,Alaska,73814.0,368.125
2021-07-31,Alaska,74021.5,368.75
2021-08-01,Alaska,74229.0,369.375
2021-08-02,Alaska,74529.75,370.0
2021-08-03,Alaska,74796.625,370.875
2021-08-04,Alaska,75105.75,372.0
2021-08-05,Alaska,75396.25,373.5
2021-08-06,Alaska,75728.25,375.0
2021-08-07,Alaska,75989.0,376.125
2021-08-08,Alaska,76249.75,377.25
